Ass. Year,Improvements,Land,Total,PID,CollectedOn
2020,$0 ,"$80,300 ","$80,300 ",1435,2023-01-25
,,,,,
2022,$0 ,"$57,100 ","$57,100 ",1436,2023-01-25
2021,$0 ,"$57,100 ","$57,100 ",1436,2023-01-25
2020,$0 ,"$51,900 ","$51,900 ",1436,2023-01-25
,,,,,
2022,$0 ,"$183,500 ","$183,500 ",1437,2023-01-25
2021,$0 ,"$183,500 ","$183,500 ",1437,2023-01-25
2020,$0 ,"$166,900 ","$166,900 ",1437,2023-01-25
,,,,,
2022,$0 ,"$177,200 ","$177,200 ",1438,2023-01-25
2021,$0 ,"$177,200 ","$177,200 ",1438,2023-01-25
2020,$0 ,"$159,300 ","$159,300 ",1438,2023-01-25
,,,,,
2022,$0 ,"$85,000 ","$85,000 ",1439,2023-01-25
2021,$0 ,"$85,000 ","$85,000 ",1439,2023-01-25
2020,$0 ,"$77,200 ","$77,200 ",1439,2023-01-25
,,,,,
2022,$0 ,"$404,400 ","$404,400 ",1440,2023-01-25
2021,$0 ,"$404,400 ","$404,400 ",1440,2023-01-25
2020,$0 ,"$367,600 ","$367,600 ",1440,2023-01-25
,,,,,
2022,$0 ,"$7,500 ","$7,500 ",1441,2023-01-25
2021,$0 ,"$7,500 ","$7,500 ",1441,2023-01-25
2020,$0 ,"$6,800 ","$6,800 ",1441,2023-01-25
,,,,,
2022,$0 ,"$10,900 ","$10,900 ",1442,2023-01-25
2021,$0 ,"$10,900 ","$10,900 ",1442,2023-01-25
2020,$0 ,"$9,200 ","$9,200 ",1442,2023-01-25
,,,,,
2022,$0 ,"$5,900 ","$5,900 ",1443,2023-01-25
2021,$0 ,"$5,900 ","$5,900 ",1443,2023-01-25
2020,$0 ,"$5,900 ","$5,900 ",1443,2023-01-25
,,,,,
2022,$0 ,"$11,000 ","$11,000 ",1446,2023-01-25
2021,$0 ,"$11,000 ","$11,000 ",1446,2023-01-25
2020,$0 ,"$11,000 ","$11,000 ",1446,2023-01-25
,,,,,
2022,$200 ,"$2,500 ","$2,700 ",1447,2023-01-25
2021,$200 ,"$2,500 ","$2,700 ",1447,2023-01-25
2020,$200 ,"$2,500 ","$2,700 ",1447,2023-01-25
,,,,,
2022,$0 ,"$183,000 ","$183,000 ",1448,2023-01-25
2021,$0 ,"$183,000 ","$183,000 ",1448,2023-01-25
2020,$0 ,"$142,000 ","$142,000 ",1448,2023-01-25
,,,,,
2022,"$60,700 ","$274,900 ","$335,600 ",1449,2023-01-25
2021,"$60,700 ","$274,900 ","$335,600 ",1449,2023-01-25
2020,"$79,000 ","$179,900 ","$258,900 ",1449,2023-01-25
,,,,,
2022,"$18,900 ","$73,200 ","$92,100 ",1450,2023-01-25
2021,"$18,900 ","$73,200 ","$92,100 ",1450,2023-01-25
2020,"$16,600 ","$64,000 ","$80,600 ",1450,2023-01-25
,,,,,
2022,"$109,100 ","$145,500 ","$254,600 ",1451,2023-01-25
2021,"$109,100 ","$145,500 ","$254,600 ",1451,2023-01-25
2020,"$86,700 ","$118,800 ","$205,500 ",1451,2023-01-25
,,,,,
2022,"$224,900 ","$230,900 ","$455,800 ",1455,2023-01-25
2021,"$219,200 ","$230,900 ","$450,100 ",1455,2023-01-25
2020,"$208,300 ","$142,200 ","$350,500 ",1455,2023-01-25
,,,,,
2022,"$18,300 ","$173,700 ","$192,000 ",1456,2023-01-25
2021,"$34,800 ","$173,700 ","$208,500 ",1456,2023-01-25
2020,"$27,700 ","$110,900 ","$138,600 ",1456,2023-01-25
,,,,,
2022,"$122,000 ","$159,100 ","$281,100 ",1457,2023-01-25
2021,"$122,000 ","$159,100 ","$281,100 ",1457,2023-01-25
2020,"$123,200 ","$132,400 ","$255,600 ",1457,2023-01-25
,,,,,
2022,"$316,800 ","$276,100 ","$592,900 ",1462,2023-01-25
2021,"$316,800 ","$276,100 ","$592,900 ",1462,2023-01-25
2020,"$280,900 ","$216,200 ","$497,100 ",1462,2023-01-25
,,,,,
2022,$0 ,"$1,300 ","$1,300 ",1464,2023-01-25
2021,$0 ,"$1,300 ","$1,300 ",1464,2023-01-25
2020,$0 ,"$1,300 ","$1,300 ",1464,2023-01-25
,,,,,
2022,$0 ,"$3,600 ","$3,600 ",1466,2023-01-25
2021,$0 ,"$3,600 ","$3,600 ",1466,2023-01-25
2020,$0 ,"$3,600 ","$3,600 ",1466,2023-01-25
,,,,,
2022,"$280,800 ","$257,600 ","$538,400 ",1468,2023-01-25
2021,"$280,800 ","$257,500 ","$538,300 ",1468,2023-01-25
2020,"$232,700 ","$186,000 ","$418,700 ",1468,2023-01-25
,,,,,
2022,$0 ,"$75,600 ","$75,600 ",1469,2023-01-25
2021,$0 ,"$75,600 ","$75,600 ",1469,2023-01-25
2020,$0 ,"$70,600 ","$70,600 ",1469,2023-01-25
,,,,,
2022,"$13,000 ","$165,800 ","$178,800 ",1471,2023-01-25
2021,"$13,000 ","$165,800 ","$178,800 ",1471,2023-01-25
2020,"$13,000 ","$67,300 ","$80,300 ",1471,2023-01-25
,,,,,
2022,"$56,000 ","$236,400 ","$292,400 ",1472,2023-01-25
2021,"$51,300 ","$236,400 ","$287,700 ",1472,2023-01-25
2020,"$44,100 ","$156,400 ","$200,500 ",1472,2023-01-25
,,,,,
2022,"$163,200 ","$276,700 ","$439,900 ",1473,2023-01-25
2021,"$163,200 ","$276,700 ","$439,900 ",1473,2023-01-25
2020,"$165,800 ","$161,000 ","$326,800 ",1473,2023-01-25
,,,,,
2022,"$64,200 ","$240,800 ","$305,000 ",1475,2023-01-25
2021,"$32,700 ","$240,800 ","$273,500 ",1475,2023-01-25
2020,"$46,200 ","$126,000 ","$172,200 ",1475,2023-01-25
,,,,,
2022,"$94,400 ","$139,000 ","$233,400 ",1477,2023-01-25
2021,"$95,100 ","$139,000 ","$234,100 ",1477,2023-01-25
2020,"$79,700 ","$106,000 ","$185,700 ",1477,2023-01-25
,,,,,
2022,"$105,200 ","$166,100 ","$271,300 ",1484,2023-01-25
2021,"$105,200 ","$166,100 ","$271,300 ",1484,2023-01-25
2020,"$87,300 ","$123,600 ","$210,900 ",1484,2023-01-25
,,,,,
2022,"$152,700 ","$201,200 ","$353,900 ",1485,2023-01-25
2021,"$152,700 ","$201,200 ","$353,900 ",1485,2023-01-25
2020,"$120,000 ","$148,400 ","$268,400 ",1485,2023-01-25
,,,,,
2022,"$270,400 ","$120,200 ","$390,600 ",1486,2023-01-25
2021,"$270,400 ","$120,200 ","$390,600 ",1486,2023-01-25
2020,"$256,300 ","$98,100 ","$354,400 ",1486,2023-01-25
,,,,,
2022,$0 ,"$11,200 ","$11,200 ",1488,2023-01-25
2021,$0 ,"$11,200 ","$11,200 ",1488,2023-01-25
2020,$0 ,"$11,200 ","$11,200 ",1488,2023-01-25
,,,,,
2022,$0 ,"$6,400 ","$6,400 ",1489,2023-01-25
2021,$0 ,"$6,400 ","$6,400 ",1489,2023-01-25
2020,$0 ,"$6,400 ","$6,400 ",1489,2023-01-25
,,,,,
2022,"$765,900 ","$167,200 ","$933,100 ",100000,2023-01-25
2021,"$765,900 ","$167,200 ","$933,100 ",100000,2023-01-25
2020,"$681,800 ","$174,100 ","$855,900 ",100000,2023-01-25
,,,,,
2022,"$1,128,800 ","$230,900 ","$1,359,700 ",100021,2023-01-25
2021,"$1,128,800 ","$230,900 ","$1,359,700 ",100021,2023-01-25
2020,"$1,046,600 ","$280,100 ","$1,326,700 ",100021,2023-01-25
,,,,,
2022,$0 ,"$8,800 ","$8,800 ",100041,2023-01-25
2021,$0 ,"$8,800 ","$8,800 ",100041,2023-01-25
2020,$0 ,"$8,800 ","$8,800 ",100041,2023-01-25
,,,,,
2022,"$234,700 ","$111,100 ","$345,800 ",100103,2023-01-25
2021,"$234,700 ","$111,100 ","$345,800 ",100103,2023-01-25
2020,"$243,600 ","$84,100 ","$327,700 ",100103,2023-01-25
,,,,,
2022,"$386,900 ","$159,800 ","$546,700 ",100122,2023-01-25
2021,"$386,900 ","$159,800 ","$546,700 ",100122,2023-01-25
2020,"$316,200 ","$125,500 ","$441,700 ",100122,2023-01-25
,,,,,
2022,"$217,500 ",$0 ,"$217,500 ",100142,2023-01-25
2021,"$217,500 ",$0 ,"$217,500 ",100142,2023-01-25
2020,"$185,200 ",$0 ,"$185,200 ",100142,2023-01-25
,,,,,
2022,"$217,500 ",$0 ,"$217,500 ",100162,2023-01-25
2021,"$217,500 ",$0 ,"$217,500 ",100162,2023-01-25
2020,"$185,200 ",$0 ,"$185,200 ",100162,2023-01-25
,,,,,
2022,"$251,600 ",$0 ,"$251,600 ",100163,2023-01-25
2021,"$251,600 ",$0 ,"$251,600 ",100163,2023-01-25
2020,"$229,300 ",$0 ,"$229,300 ",100163,2023-01-25
,,,,,
2022,"$244,700 ",$0 ,"$244,700 ",100164,2023-01-25
2021,"$244,700 ",$0 ,"$244,700 ",100164,2023-01-25
2020,"$213,500 ",$0 ,"$213,500 ",100164,2023-01-25
,,,,,
2022,"$377,100 ",$0 ,"$377,100 ",100182,2023-01-25
2021,"$377,100 ",$0 ,"$377,100 ",100182,2023-01-25
2020,"$326,100 ",$0 ,"$326,100 ",100182,2023-01-25
,,,,,
2022,"$349,600 ",$0 ,"$349,600 ",100184,2023-01-25
2021,"$349,600 ",$0 ,"$349,600 ",100184,2023-01-25
2020,"$356,600 ",$0 ,"$356,600 ",100184,2023-01-25
,,,,,
2022,$0 ,"$20,600 ","$20,600 ",100202,2023-01-25
2021,$0 ,"$20,600 ","$20,600 ",100202,2023-01-25
2020,$0 ,"$20,600 ","$20,600 ",100202,2023-01-25
,,,,,
2022,$0 ,"$2,400 ","$2,400 ",100222,2023-01-25
2021,$0 ,"$2,400 ","$2,400 ",100222,2023-01-25
2020,$0 ,"$2,100 ","$2,100 ",100222,2023-01-25
,,,,,
2022,"$478,200 ","$158,900 ","$637,100 ",100243,2023-01-25
2021,"$478,200 ","$158,900 ","$637,100 ",100243,2023-01-25
2020,"$388,000 ","$131,300 ","$519,300 ",100243,2023-01-25
,,,,,
2022,"$826,700 ","$181,900 ","$1,008,600 ",100262,2023-01-25
2021,"$826,700 ","$181,900 ","$1,008,600 ",100262,2023-01-25
2020,"$685,200 ","$194,900 ","$880,100 ",100262,2023-01-25
,,,,,
2022,"$609,800 ","$202,300 ","$812,100 ",100263,2023-01-25
2021,"$609,800 ","$202,300 ","$812,100 ",100263,2023-01-25
2020,"$516,000 ","$171,900 ","$687,900 ",100263,2023-01-25
,,,,,
2022,$0 ,$400 ,$400 ,100264,2023-01-25
2021,$0 ,$400 ,$400 ,100264,2023-01-25
2020,$0 ,$400 ,$400 ,100264,2023-01-25
,,,,,
2022,"$431,900 ","$203,100 ","$635,000 ",100265,2023-01-25
2021,"$431,900 ","$203,100 ","$635,000 ",100265,2023-01-25
2020,"$345,400 ","$170,500 ","$515,900 ",100265,2023-01-25
,,,,,
2022,"$545,900 ","$190,100 ","$736,000 ",100282,2023-01-25
2021,"$545,900 ","$190,100 ","$736,000 ",100282,2023-01-25
2020,"$447,700 ","$161,300 ","$609,000 ",100282,2023-01-25
,,,,,
2022,"$263,600 ","$206,300 ","$469,900 ",100302,2023-01-25
2021,"$263,600 ","$206,300 ","$469,900 ",100302,2023-01-25
2020,"$221,900 ","$159,500 ","$381,400 ",100302,2023-01-25
,,,,,
2022,$0 ,"$4,300 ","$4,300 ",100322,2023-01-25
2021,$0 ,"$4,300 ","$4,300 ",100322,2023-01-25
2020,$0 ,"$4,300 ","$4,300 ",100322,2023-01-25
,,,,,
2022,$0 ,"$4,200 ","$4,200 ",100361,2023-01-25
2021,$0 ,"$4,200 ","$4,200 ",100361,2023-01-25
2020,$0 ,"$4,200 ","$4,200 ",100361,2023-01-25
,,,,,
2022,$0 ,"$2,500 ","$2,500 ",100401,2023-01-25
2021,$0 ,"$2,500 ","$2,500 ",100401,2023-01-25
2020,$0 ,"$2,500 ","$2,500 ",100401,2023-01-25
,,,,,
2022,"$451,200 ",$0 ,"$451,200 ",100422,2023-01-25
2021,"$451,200 ",$0 ,"$451,200 ",100422,2023-01-25
2020,"$416,300 ",$0 ,"$416,300 ",100422,2023-01-25
,,,,,
2022,"$387,700 ",$0 ,"$387,700 ",100442,2023-01-25
2021,"$387,700 ",$0 ,"$387,700 ",100442,2023-01-25
2020,"$355,600 ",$0 ,"$355,600 ",100442,2023-01-25
,,,,,
2022,"$204,700 ",$0 ,"$204,700 ",100462,2023-01-25
2021,"$204,700 ",$0 ,"$204,700 ",100462,2023-01-25
2020,"$188,700 ",$0 ,"$188,700 ",100462,2023-01-25
,,,,,
2022,"$398,200 ",$0 ,"$398,200 ",100463,2023-01-25
2021,"$398,200 ",$0 ,"$398,200 ",100463,2023-01-25
2020,"$364,500 ",$0 ,"$364,500 ",100463,2023-01-25
,,,,,
2022,"$212,900 ",$0 ,"$212,900 ",100482,2023-01-25
2021,"$212,900 ",$0 ,"$212,900 ",100482,2023-01-25
2020,"$197,100 ",$0 ,"$197,100 ",100482,2023-01-25
,,,,,
2022,"$421,200 ",$0 ,"$421,200 ",100502,2023-01-25
2021,"$421,200 ",$0 ,"$421,200 ",100502,2023-01-25
2020,"$385,100 ",$0 ,"$385,100 ",100502,2023-01-25
,,,,,
2022,"$261,900 ",$0 ,"$261,900 ",100503,2023-01-25
2021,"$261,900 ",$0 ,"$261,900 ",100503,2023-01-25
2020,"$197,400 ",$0 ,"$197,400 ",100503,2023-01-25
,,,,,
2022,"$184,400 ",$0 ,"$184,400 ",100522,2023-01-25
2021,"$184,400 ",$0 ,"$184,400 ",100522,2023-01-25
2020,"$171,300 ",$0 ,"$171,300 ",100522,2023-01-25
,,,,,
2022,"$332,100 ",$0 ,"$332,100 ",100523,2023-01-25
2021,"$332,100 ",$0 ,"$332,100 ",100523,2023-01-25
2020,"$306,200 ",$0 ,"$306,200 ",100523,2023-01-25
,,,,,
2022,"$473,800 ",$0 ,"$473,800 ",100542,2023-01-25
2021,"$473,800 ",$0 ,"$473,800 ",100542,2023-01-25
2020,"$429,200 ",$0 ,"$429,200 ",100542,2023-01-25
,,,,,
2022,"$543,400 ",$0 ,"$543,400 ",100543,2023-01-25
2021,"$543,400 ",$0 ,"$543,400 ",100543,2023-01-25
2020,"$496,700 ",$0 ,"$496,700 ",100543,2023-01-25
,,,,,
2022,"$427,400 ",$0 ,"$427,400 ",100562,2023-01-25
2021,"$427,400 ",$0 ,"$427,400 ",100562,2023-01-25
2020,"$393,600 ",$0 ,"$393,600 ",100562,2023-01-25
,,,,,
2022,"$340,300 ",$0 ,"$340,300 ",100563,2023-01-25
2021,"$340,300 ",$0 ,"$340,300 ",100563,2023-01-25
2020,"$313,300 ",$0 ,"$313,300 ",100563,2023-01-25
,,,,,
2022,"$385,200 ",$0 ,"$385,200 ",100582,2023-01-25
2021,"$385,200 ",$0 ,"$385,200 ",100582,2023-01-25
2020,"$346,100 ",$0 ,"$346,100 ",100582,2023-01-25
,,,,,
2022,"$1,848,200 ",$0 ,"$1,848,200 ",100583,2023-01-25
2021,"$1,848,200 ",$0 ,"$1,848,200 ",100583,2023-01-25
2020,"$1,690,400 ",$0 ,"$1,690,400 ",100583,2023-01-25
,,,,,
2022,$0 ,"$2,100 ","$2,100 ",100602,2023-01-25
2021,$0 ,"$2,100 ","$2,100 ",100602,2023-01-25
2020,$0 ,"$2,100 ","$2,100 ",100602,2023-01-25
,,,,,
2022,$0 ,"$1,500 ","$1,500 ",100622,2023-01-25
2021,$0 ,"$1,500 ","$1,500 ",100622,2023-01-25
2020,$0 ,"$1,500 ","$1,500 ",100622,2023-01-25
,,,,,
2022,$0 ,"$33,000 ","$33,000 ",100642,2023-01-25
2021,$0 ,"$33,000 ","$33,000 ",100642,2023-01-25
2020,$0 ,"$30,000 ","$30,000 ",100642,2023-01-25
,,,,,
2022,$0 ,"$2,600 ","$2,600 ",100662,2023-01-25
2021,$0 ,"$2,600 ","$2,600 ",100662,2023-01-25
2020,$0 ,"$2,600 ","$2,600 ",100662,2023-01-25
,,,,,
2022,"$374,200 ","$176,700 ","$550,900 ",100722,2023-01-25
2021,"$359,600 ","$176,700 ","$536,300 ",100722,2023-01-25
2020,"$248,500 ","$192,600 ","$441,100 ",100722,2023-01-25
,,,,,
2022,"$674,200 ","$219,200 ","$893,400 ",100742,2023-01-25
2021,"$674,200 ","$219,200 ","$893,400 ",100742,2023-01-25
2020,"$346,600 ","$200,800 ","$547,400 ",100742,2023-01-25
,,,,,
2022,"$147,600 ","$290,200 ","$437,800 ",100822,2023-01-25
2021,"$147,600 ","$290,200 ","$437,800 ",100822,2023-01-25
2020,"$134,100 ","$265,300 ","$399,400 ",100822,2023-01-25
,,,,,
2022,"$162,900 ","$104,400 ","$267,300 ",100863,2023-01-25
2021,"$162,900 ","$104,400 ","$267,300 ",100863,2023-01-25
2020,"$154,900 ","$81,500 ","$236,400 ",100863,2023-01-25
,,,,,
2022,$0 ,"$179,500 ","$179,500 ",101082,2023-01-25
2021,$0 ,"$179,500 ","$179,500 ",101082,2023-01-25
2020,$0 ,"$135,200 ","$135,200 ",101082,2023-01-25
,,,,,
2022,"$531,300 ","$180,100 ","$711,400 ",101143,2023-01-25
2021,"$588,800 ","$207,200 ","$796,000 ",101143,2023-01-25
2020,"$503,500 ","$142,500 ","$646,000 ",101143,2023-01-25
,,,,,
2022,"$273,300 ","$253,100 ","$526,400 ",101162,2023-01-25
2021,"$273,300 ","$253,100 ","$526,400 ",101162,2023-01-25
2020,"$234,200 ","$253,100 ","$487,300 ",101162,2023-01-25
,,,,,
2022,"$457,000 ","$332,800 ","$789,800 ",101182,2023-01-25
2021,"$457,000 ","$332,800 ","$789,800 ",101182,2023-01-25
2020,"$363,200 ","$293,700 ","$656,900 ",101182,2023-01-25
,,,,,
2022,$0 ,$400 ,$400 ,101183,2023-01-25
2021,$0 ,$400 ,$400 ,101183,2023-01-25
2020,$0 ,$400 ,$400 ,101183,2023-01-25
,,,,,
2022,$0 ,"$3,100 ","$3,100 ",101202,2023-01-25
2021,$0 ,"$3,100 ","$3,100 ",101202,2023-01-25
2020,$0 ,"$2,900 ","$2,900 ",101202,2023-01-25
,,,,,
2022,$0 ,"$6,400 ","$6,400 ",101203,2023-01-25
2021,$0 ,"$6,400 ","$6,400 ",101203,2023-01-25
2020,$0 ,"$6,400 ","$6,400 ",101203,2023-01-25
,,,,,
2022,$0 ,"$2,800 ","$2,800 ",101204,2023-01-25
2021,$0 ,"$2,800 ","$2,800 ",101204,2023-01-25
2020,$0 ,"$2,800 ","$2,800 ",101204,2023-01-25
,,,,,
2022,$0 ,"$2,500 ","$2,500 ",101205,2023-01-25
2021,$0 ,"$2,500 ","$2,500 ",101205,2023-01-25
2020,$0 ,"$2,500 ","$2,500 ",101205,2023-01-25
,,,,,
2022,"$521,700 ","$174,800 ","$696,500 ",101224,2023-01-25
2021,"$484,500 ","$174,400 ","$658,900 ",101224,2023-01-25
2020,"$389,900 ","$158,900 ","$548,800 ",101224,2023-01-25
,,,,,
2022,"$660,000 ","$249,300 ","$909,300 ",101242,2023-01-25
2021,"$660,000 ","$249,300 ","$909,300 ",101242,2023-01-25
2020,"$533,100 ","$220,700 ","$753,800 ",101242,2023-01-25
,,,,,
2022,"$621,200 ","$221,300 ","$842,500 ",101243,2023-01-25
2021,"$621,200 ","$221,300 ","$842,500 ",101243,2023-01-25
2020,"$486,400 ","$188,500 ","$674,900 ",101243,2023-01-25
,,,,,
2022,"$408,800 ","$185,900 ","$594,700 ",101262,2023-01-25
2021,"$405,400 ","$185,900 ","$591,300 ",101262,2023-01-25
2020,"$380,700 ","$163,700 ","$544,400 ",101262,2023-01-25
,,,,,
2022,"$384,200 ","$200,700 ","$584,900 ",101282,2023-01-25
2021,"$384,200 ","$200,600 ","$584,800 ",101282,2023-01-25
2020,"$267,400 ","$155,600 ","$423,000 ",101282,2023-01-25
,,,,,
2022,"$628,800 ","$203,400 ","$832,200 ",101325,2023-01-25
2021,"$628,800 ","$203,400 ","$832,200 ",101325,2023-01-25
2020,"$594,700 ","$241,800 ","$836,500 ",101325,2023-01-25
,,,,,
2022,"$812,300 ","$660,900 ","$1,473,200 ",101342,2023-01-25
2021,"$810,900 ","$874,800 ","$1,685,700 ",101342,2023-01-25
2020,"$811,100 ","$528,100 ","$1,339,200 ",101342,2023-01-25
,,,,,
2022,"$516,800 ","$186,500 ","$703,300 ",101362,2023-01-25
2021,"$516,900 ","$186,400 ","$703,300 ",101362,2023-01-25
2020,"$108,200 ","$119,700 ","$227,900 ",101362,2023-01-25
,,,,,
2022,"$244,600 ","$182,200 ","$426,800 ",101382,2023-01-25
2021,"$244,400 ","$182,200 ","$426,600 ",101382,2023-01-25
2020,"$246,400 ","$182,700 ","$429,100 ",101382,2023-01-25
,,,,,
2022,"$3,500 ","$89,800 ","$93,300 ",101442,2023-01-25
2021,"$3,500 ","$89,800 ","$93,300 ",101442,2023-01-25
2020,"$3,300 ","$32,100 ","$35,400 ",101442,2023-01-25
,,,,,
2022,"$926,800 ","$191,100 ","$1,117,900 ",101462,2023-01-25
2021,"$926,800 ","$191,100 ","$1,117,900 ",101462,2023-01-25
2020,"$840,900 ","$176,500 ","$1,017,400 ",101462,2023-01-25
,,,,,
2022,$200 ,"$144,400 ","$144,600 ",101483,2023-01-25
2021,$200 ,"$144,400 ","$144,600 ",101483,2023-01-25
2020,$0 ,"$119,900 ","$119,900 ",101483,2023-01-25
,,,,,
2022,$0 ,"$13,400 ","$13,400 ",101502,2023-01-25
2021,$0 ,"$13,400 ","$13,400 ",101502,2023-01-25
2020,$0 ,"$11,600 ","$11,600 ",101502,2023-01-25
,,,,,
2022,"$319,000 ","$144,400 ","$463,400 ",101523,2023-01-25
2021,"$319,000 ","$144,400 ","$463,400 ",101523,2023-01-25
2020,"$295,500 ","$105,300 ","$400,800 ",101523,2023-01-25
,,,,,
2022,"$203,700 ","$327,400 ","$531,100 ",101542,2023-01-25
2021,"$203,700 ","$327,400 ","$531,100 ",101542,2023-01-25
2020,"$109,800 ","$271,800 ","$381,600 ",101542,2023-01-25
,,,,,
2022,$900 ,"$15,900 ","$16,800 ",101562,2023-01-25
2021,$900 ,"$15,900 ","$16,800 ",101562,2023-01-25
2020,$800 ,"$15,600 ","$16,400 ",101562,2023-01-25
,,,,,
2022,$0 ,"$2,900 ","$2,900 ",101582,2023-01-25
2021,$0 ,"$2,800 ","$2,800 ",101582,2023-01-25
2020,$0 ,"$2,800 ","$2,800 ",101582,2023-01-25
,,,,,
2022,"$243,200 ",$0 ,"$243,200 ",101602,2023-01-25
2021,"$243,200 ",$0 ,"$243,200 ",101602,2023-01-25
2020,"$217,800 ",$0 ,"$217,800 ",101602,2023-01-25
,,,,,
2022,"$344,800 ","$114,500 ","$459,300 ",101622,2023-01-25
2021,"$334,300 ","$114,400 ","$448,700 ",101622,2023-01-25
2020,"$139,800 ","$96,100 ","$235,900 ",101622,2023-01-25
,,,,,
2022,"$281,900 ","$144,800 ","$426,700 ",101642,2023-01-25
2021,"$281,900 ","$144,800 ","$426,700 ",101642,2023-01-25
2020,"$260,900 ","$111,600 ","$372,500 ",101642,2023-01-25
,,,,,
2022,"$6,300 ","$16,400 ","$22,700 ",102644,2023-01-25
2021,"$6,300 ","$16,400 ","$22,700 ",102644,2023-01-25
2020,"$8,300 ","$11,800 ","$20,100 ",102644,2023-01-25
,,,,,
2022,"$791,100 ","$301,800 ","$1,092,900 ",102691,2023-01-25
2021,"$791,100 ","$301,800 ","$1,092,900 ",102691,2023-01-25
2020,"$718,300 ","$355,800 ","$1,074,100 ",102691,2023-01-25
,,,,,
2022,"$645,300 ","$168,900 ","$814,200 ",102692,2023-01-25
2021,"$645,300 ","$168,900 ","$814,200 ",102692,2023-01-25
2020,"$522,900 ","$148,200 ","$671,100 ",102692,2023-01-25
,,,,,
2022,"$11,100 ","$246,900 ","$258,000 ",102712,2023-01-25
2021,"$11,100 ","$246,900 ","$258,000 ",102712,2023-01-25
2020,"$8,300 ","$183,700 ","$192,000 ",102712,2023-01-25
,,,,,
2022,"$36,300 ","$69,300 ","$105,600 ",102732,2023-01-25
2021,"$36,300 ","$69,300 ","$105,600 ",102732,2023-01-25
2020,"$16,600 ","$62,700 ","$79,300 ",102732,2023-01-25
,,,,,
2022,"$425,900 ","$192,300 ","$618,200 ",102736,2023-01-25
2021,"$425,900 ","$192,300 ","$618,200 ",102736,2023-01-25
2020,"$394,900 ","$192,000 ","$586,900 ",102736,2023-01-25
,,,,,
2022,"$672,900 ","$368,500 ","$1,041,400 ",102737,2023-01-25
2021,"$672,900 ","$368,500 ","$1,041,400 ",102737,2023-01-25
2020,"$569,100 ","$324,800 ","$893,900 ",102737,2023-01-25
,,,,,
2022,$0 ,$600 ,$600 ,102759,2023-01-25
2021,$0 ,$600 ,$600 ,102759,2023-01-25
2020,$0 ,$600 ,$600 ,102759,2023-01-25
,,,,,
2022,$0 ,"$3,300 ","$3,300 ",102763,2023-01-25
2021,$0 ,"$3,300 ","$3,300 ",102763,2023-01-25
2020,$0 ,"$3,300 ","$3,300 ",102763,2023-01-25
,,,,,
2022,"$171,800 ","$174,300 ","$346,100 ",102766,2023-01-25
2021,"$171,800 ","$174,300 ","$346,100 ",102766,2023-01-25
2020,"$169,600 ","$153,300 ","$322,900 ",102766,2023-01-25
,,,,,
2022,$0 ,"$109,300 ","$109,300 ",102768,2023-01-25
2021,$0 ,"$109,300 ","$109,300 ",102768,2023-01-25
2020,$0 ,"$83,800 ","$83,800 ",102768,2023-01-25
,,,,,
2022,"$632,600 ","$180,600 ","$813,200 ",102770,2023-01-25
2021,"$632,600 ","$180,600 ","$813,200 ",102770,2023-01-25
2020,"$572,100 ","$196,400 ","$768,500 ",102770,2023-01-25
,,,,,
2022,"$155,400 ","$136,800 ","$292,200 ",102771,2023-01-25
2021,"$155,400 ","$136,800 ","$292,200 ",102771,2023-01-25
2020,"$142,000 ","$93,900 ","$235,900 ",102771,2023-01-25
,,,,,
2022,$0 ,"$14,800 ","$14,800 ",102772,2023-01-25
2021,$0 ,"$14,800 ","$14,800 ",102772,2023-01-25
2020,$0 ,"$14,800 ","$14,800 ",102772,2023-01-25
,,,,,
2022,"$49,000 ","$342,900 ","$391,900 ",102814,2023-01-25
2021,"$49,000 ","$342,900 ","$391,900 ",102814,2023-01-25
2020,"$42,600 ","$278,300 ","$320,900 ",102814,2023-01-25
,,,,,
2022,$0 ,"$126,900 ","$126,900 ",102815,2023-01-25
2021,$0 ,"$126,900 ","$126,900 ",102815,2023-01-25
2020,$0 ,"$114,900 ","$114,900 ",102815,2023-01-25
,,,,,
2022,"$860,200 ","$346,200 ","$1,206,400 ",102834,2023-01-25
2021,"$860,200 ","$346,200 ","$1,206,400 ",102834,2023-01-25
2020,"$756,800 ","$297,800 ","$1,054,600 ",102834,2023-01-25
,,,,,
2022,"$67,300 ","$91,400 ","$158,700 ",102854,2023-01-25
2021,"$67,300 ","$91,400 ","$158,700 ",102854,2023-01-25
2020,"$45,900 ","$69,600 ","$115,500 ",102854,2023-01-25
,,,,,
2022,$0 ,"$3,800 ","$3,800 ",102874,2023-01-25
2021,$0 ,"$3,800 ","$3,800 ",102874,2023-01-25
2020,$0 ,"$3,800 ","$3,800 ",102874,2023-01-25
,,,,,
2022,$0 ,"$13,700 ","$13,700 ",102875,2023-01-25
2021,$0 ,"$13,700 ","$13,700 ",102875,2023-01-25
2020,$0 ,"$13,700 ","$13,700 ",102875,2023-01-25
,,,,,
2022,$0 ,$800 ,$800 ,102876,2023-01-25
2021,$0 ,$800 ,$800 ,102876,2023-01-25
2020,$0 ,$800 ,$800 ,102876,2023-01-25
,,,,,
2022,$0 ,$500 ,$500 ,102896,2023-01-25
2021,$0 ,$500 ,$500 ,102896,2023-01-25
